"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","group"
"GPX8",3550.11412803997,-0.542987720190816,0.0806698574156024,-6.73098648722535,1.68516618209686e-11,1.41465266339184e-09,"Stable"
"CTPS1",688.118309806545,1.54116482787928,0.229191967354155,6.72434049792776,1.76389518809645e-11,1.47369243215011e-09,"Up"
"CORIN",167.021758305703,1.95489888733057,0.290831443984515,6.72175903866385,1.79543695795039e-11,1.49293561266538e-09,"Up"
"GLULP4",34.4875190770429,3.61276233801194,0.538418858857066,6.70994761528407,1.94694295544147e-11,1.61127896949154e-09,"Up"
"NYNRIN",1601.41679046102,-1.16191643703395,0.173433727781662,-6.69948372727534,2.09157156749943e-11,1.72284615736045e-09,"Stable"
"ATP2A2",10584.6790169333,1.38343954044689,0.206525667294352,6.69863246816256,2.10378965676646e-11,1.72481259476484e-09,"Up"
"AMOT",386.520773799139,-2.29783954235488,0.343455554190841,-6.69035487799417,2.22630041806919e-11,1.81676469000111e-09,"Down"
"SLC5A6",435.95334113389,1.21073255372431,0.181083706664021,6.68603805405131,2.29293425932234e-11,1.86247831388012e-09,"Stable"
"SGTB",524.539549992941,0.794374294155689,0.118998225999533,6.67551375227061,2.46367559118326e-11,1.99194415886222e-09,"Stable"
"COL7A1",1546.89669043539,1.22763284847681,0.184379488941703,6.65818554722734,2.77228658646882e-11,2.23118202566952e-09,"Stable"
"NKD1",96.2188495425053,2.50977710891856,0.377369366670794,6.65071765379412,2.91667329079115e-11,2.32604694940594e-09,"Up"
"KLHDC3",1045.06142575916,0.605245963222104,0.0909984827912096,6.65116543328314,2.90781211960485e-11,2.32604694940594e-09,"Stable"
"P2RX7",96.7843181768399,-1.91972399187172,0.289087770881875,-6.64062677579031,3.12352042844367e-11,2.47973601434589e-09,"Down"
"REV3L",7585.22584850188,1.11922589473284,0.168869250334107,6.62776611205685,3.40804885721445e-11,2.69343320719944e-09,"Stable"
"RAB11FIP4",31.7201087261227,-2.20535961975682,0.33300983528277,-6.62250596257666,3.53159810051865e-11,2.77856003020626e-09,"Down"
"ADAM12",1365.62625501965,-1.83392795513844,0.277116394159409,-6.61789772742022,3.64342937801443e-11,2.85374859094925e-09,"Down"
"NR4A3",216.649635161932,2.12042657737542,0.320494435277765,6.61611043429724,3.6877292202337e-11,2.87560929640001e-09,"Up"
"STARD7",3609.73047535864,1.26935217503388,0.192267925234976,6.60199652897159,4.05657013637397e-11,3.14922668330449e-09,"Stable"
"VASH2",18.9680521364715,-3.94286034881928,0.59767290252177,-6.59702043071236,4.19502973657304e-11,3.21937933739968e-09,"Down"
"SLC35G2",238.139768179034,0.806604095616086,0.122260168922451,6.59743972812367,4.18318660811131e-11,3.21937933739968e-09,"Stable"
"NEK11",184.388988267954,-1.25721037877697,0.190579550767441,-6.59677480461223,4.20198272023099e-11,3.21937933739968e-09,"Stable"
"RWDD4",978.448816479651,1.1247100770113,0.170558171863005,6.59429017517075,4.27295254051632e-11,3.25951966623299e-09,"Stable"
"AQP3",138.628176930868,-2.98134075699448,0.453583243904398,-6.57286351967371,4.93566963673223e-11,3.74875860504186e-09,"Down"
"GNB4",1067.81902125899,0.931671661685682,0.142013031871383,6.56046596152857,5.36398982736344e-11,4.0565173069436e-09,"Stable"
"RAC3",73.6756259893376,1.47789819383639,0.225539289928686,6.55273054332878,5.64944031225994e-11,4.25405280165668e-09,"Up"
"AOPEP",744.055363386067,1.0997887137632,0.168128541724543,6.54135640791476,6.09633507735523e-11,4.57094867231614e-09,"Stable"
"MYC",743.86431681467,0.847053056707952,0.129598792988304,6.53596408713772,6.32010809042295e-11,4.7185658062328e-09,"Stable"
"SHMT2",1346.49259205473,-0.702336394289183,0.107558784926498,-6.52979107907491,6.58614959689624e-11,4.89635570667562e-09,"Stable"
"RHEB",2193.05807986201,0.955530986939883,0.14635884081055,6.52868649169436,6.63489637389509e-11,4.91178299071685e-09,"Stable"
"CLDN11",3432.51014304699,-1.7169080932112,0.263173287790859,-6.52386914957573,6.85164887176966e-11,5.0509319098823e-09,"Down"
"ORMDL1",1855.35510843672,1.01017331182967,0.154981565560944,6.51802237365084,7.12403683500869e-11,5.22975842134843e-09,"Stable"
"ZNF821",90.3566392562998,-1.39608579313255,0.214295110857183,-6.51478135711167,7.27956132473325e-11,5.29958105570311e-09,"Down"
"CAMK4",69.1307974225745,-1.32611919589697,0.203553979166901,-6.51482816167222,7.27729189288169e-11,5.29958105570311e-09,"Stable"
"AASS",721.963054083976,1.10691915389533,0.169928656512496,6.51402286473049,7.31643528829161e-11,5.30441558401142e-09,"Stable"
"STAT3",7846.51083026933,0.62129949172023,0.0954376436745079,6.5100045202204,7.51485436976535e-11,5.42584855627708e-09,"Stable"
"SSH2",2049.55082766901,1.21648961267379,0.187315722959347,6.49432729647476,8.34052466575243e-11,5.99731578936993e-09,"Stable"
"PXDC1",1328.07479299691,1.38573958721844,0.213618522908499,6.4869823475561,8.75725943096656e-11,6.2712700700534e-09,"Up"
"SVIL",8191.82413278904,-0.511862164952241,0.0789529509931474,-6.48312898395231,8.98396293339809e-11,6.40746462058819e-09,"Stable"
"ZYX",8171.30045542522,0.700316073001156,0.108128703452071,6.47668982095564,9.37566484191147e-11,6.65975869033752e-09,"Stable"
"HSPA12B",65.5662152215958,-2.33428614297656,0.360763682008257,-6.47040225884805,9.77423610077537e-11,6.91487791887516e-09,"Down"
"MARCKSL1",620.334522309099,-1.13532999480284,0.175906981143619,-6.45414972971367,1.08828172841349e-10,7.66823410643157e-09,"Stable"
"MOB3B",60.6670053906489,2.80215039597795,0.43478455399383,6.44491707499278,1.15663639480049e-10,8.11727421870981e-09,"Up"
"GDF15",451.12090220613,-1.85761037853627,0.288525722263679,-6.43828343609044,1.20832205646046e-10,8.4462193149796e-09,"Down"
"PPP1R14A",231.675122306623,2.83272112695656,0.440271101503407,6.4340382943227,1.24257531860157e-10,8.65118411304149e-09,"Up"
"TRERF1",484.241170489758,-0.834393959860307,0.129821628983958,-6.42723378523784,1.2994689256726e-10,8.97605602398655e-09,"Stable"
"S1PR1",241.997583104629,-1.47898604614468,0.23009676017837,-6.42767001585842,1.29574638392359e-10,8.97605602398655e-09,"Down"
"DAAM2",1942.40986312543,1.65230049072178,0.257160063330528,6.42518309150547,1.31710889538025e-10,9.0622257135084e-09,"Up"
"ELOVL1",1036.77295113205,0.525618065431917,0.082004496656248,6.40962492136545,1.45878076897285e-10,9.99777679360491e-09,"Stable"
"MFGE8",9200.1945268425,1.0929593099083,0.170637056909325,6.40516971931305,1.50202201925576e-10,1.02540763921565e-08,"Stable"
"ANXA2P2",3052.18587355604,0.678170521136363,0.105997389429504,6.39799267497431,1.57432838110285e-10,1.07060431962982e-08,"Stable"
"TMEM150A",500.430231458318,0.933844824552801,0.14602641767282,6.39504029089537,1.60505027394198e-10,1.08607324481505e-08,"Stable"
"MAP3K8",536.687991948618,1.13145725587488,0.176938895695074,6.39462143939657,1.60945593418018e-10,1.08607324481505e-08,"Stable"
"TUT7",1487.01488734161,1.12287798109528,0.175737958306552,6.38950168714588,1.66427201758723e-10,1.11876063404475e-08,"Stable"
"PTPDC1",308.487987776494,0.941316666765918,0.147762198231158,6.37048364219197,1.88433040553194e-10,1.2599199421854e-08,"Stable"
"MRPL49",683.208145984737,-0.540409183902439,0.0848348133688568,-6.37013464687865,1.88862322482051e-10,1.2599199421854e-08,"Stable"
"KLF5",149.556356128382,2.58613037301566,0.406074413738915,6.36861197238201,1.90746494457585e-10,1.2676694110827e-08,"Up"
"DANCR",220.823776980803,1.14080771505294,0.179155041152046,6.36771205385597,1.91868683253161e-10,1.27031548968932e-08,"Stable"
"PPP1R12C",2596.03201714485,0.654008645895963,0.102732098742885,6.36615676987965,1.93823330453764e-10,1.27843245594409e-08,"Stable"
"RNPEPL1",960.89218639257,0.604910670830534,0.095172414819147,6.35594538585604,2.07148620043509e-10,1.36034492754111e-08,"Stable"
"CALCOCO2",3129.38866297065,1.15139211058776,0.181165585455574,6.35546816296466,2.0779278460018e-10,1.36034492754111e-08,"Stable"
"PPTC7",520.932404135144,1.1785064921556,0.185805286584972,6.34269623763715,2.25778335164529e-10,1.47259512656567e-08,"Stable"
"CLIC2",403.043074388773,-1.23569191466083,0.195073852078037,-6.33448256389845,2.38139097275653e-10,1.54746313396346e-08,"Stable"
"PLA2G4A",112.006846273082,-2.50360636771308,0.395659767945482,-6.32767486245417,2.48882862993646e-10,1.61130990082049e-08,"Down"
"BTN3A1",734.095614807723,-0.886160613869484,0.140194790238467,-6.32092399697702,2.6000388967577e-10,1.67712067807404e-08,"Stable"
"IL16",674.09541712222,0.992699615006897,0.157309007295345,6.31050714815789,2.7812256657466e-10,1.78742140313275e-08,"Stable"
"ANGPTL2",6423.72310510822,-0.875884665445142,0.138986507547425,-6.30194024514409,2.93942498679866e-10,1.88219749610885e-08,"Stable"
"GALNT16",440.207700478467,-0.992559445511563,0.157650037336514,-6.29596708177673,3.05489202562166e-10,1.94902111234662e-08,"Stable"
"ADM2",58.7734500210619,-2.69425775012182,0.428504865152156,-6.28757796989102,3.22457072193157e-10,2.04982222160469e-08,"Down"
"DCUN1D3",562.823780156767,0.750493322652699,0.119408661473861,6.28508278536381,3.2767902980657e-10,2.07549768157266e-08,"Stable"
"STON1",996.212263288883,1.43712099739338,0.228699060033232,6.28389551397614,3.30192671390192e-10,2.08389583436724e-08,"Up"
"FZD5",54.2565259483836,2.47555870098866,0.395285850626575,6.26270507043094,3.7835581106974e-10,2.37930204488121e-08,"Up"
"DUSP23",158.980221404131,1.33846414014973,0.214107203427455,6.25137369842504,4.06858054857088e-10,2.54940163302415e-08,"Stable"
"UGP2",3226.64429879163,0.891867972131792,0.142860575846564,6.24292578163538,4.29460712620511e-10,2.68145487648643e-08,"Stable"
"FSTL3",2127.94039444331,1.86413087236192,0.299048681461209,6.23353650400137,4.5602102854324e-10,2.83719466162806e-08,"Up"
"PLXNB1",3515.54001933953,0.7930499221999,0.127238473126284,6.23278402132977,4.58217725034403e-10,2.84078798082283e-08,"Stable"
"SRF",1306.2017738157,0.938159198938527,0.150599810244375,6.22948460171497,4.67972147972247e-10,2.89104624513136e-08,"Stable"
"HMGB2",1065.24189801458,1.23842987335923,0.199066921111635,6.22117359551026,4.93449824362429e-10,3.03774637489082e-08,"Stable"
"AF201337.1",1756.54475340958,0.888807777004885,0.142927446711569,6.21859410109328,5.01629077204091e-10,3.07730145438663e-08,"Stable"
"ACSS1",670.035041070436,1.88178476680911,0.302936321671986,6.21181625373621,5.23756514907562e-10,3.20184949618577e-08,"Up"
"GCLM",1927.84146315583,1.24537471689112,0.200526380707591,6.210528073646,5.2806841083848e-10,3.21700009311151e-08,"Stable"
"EMP1",5535.83678250959,0.970327344694132,0.156612680606203,6.19571378855323,5.80214774711397e-10,3.52244575166487e-08,"Stable"
"FKRP",534.671968464923,0.638869344396309,0.103136249218174,6.19442096488156,5.84996856179925e-10,3.53923097988855e-08,"Stable"
"SQOR",879.840744807031,1.03002720231819,0.166305511273439,6.19358429213219,5.88112136154905e-10,3.54585135011609e-08,"Stable"
"ALDH6A1",563.012650652831,1.24260406481245,0.201122508351947,6.17834410974031,6.47774062821564e-10,3.89219038774121e-08,"Stable"
"SLC22A23",141.460414113551,-1.37884837880722,0.223205104945133,-6.17749481646559,6.51267130839151e-10,3.89982314354024e-08,"Down"
"ABCA6",2397.24516543061,1.03673926933542,0.167904248037934,6.1745862981453,6.63369398887118e-10,3.95878098757635e-08,"Stable"
"TPM4",50205.6212303741,0.738905929452076,0.11968445763948,6.17378349725115,6.66748289239115e-10,3.96545719820348e-08,"Stable"
"ANXA2",25281.4128585171,0.665984315590039,0.108169822785001,6.15684022071249,7.42106514207287e-10,4.39873607829961e-08,"Stable"
"RASGRP2",97.8112284986944,1.95551554894234,0.318178126010187,6.14597732868579,7.94726354088071e-10,4.67901808136752e-08,"Up"
"ADH1B",46332.2972748703,1.19290129943606,0.194084998333728,6.14628286409272,7.93197792067415e-10,4.67901808136752e-08,"Stable"
"EGR2",17.0585181852741,-3.0774281749908,0.501566527676798,-6.13563307193786,8.4820729548145e-10,4.97718963184684e-08,"Down"
"BDKRB2",5605.84331972802,-1.99289660377759,0.325703613588384,-6.11874268701287,9.43165579658847e-10,5.51594669837149e-08,"Down"
"CTTNBP2",329.960953093898,-1.06449691784692,0.174125528918527,-6.11338799346872,9.75378377741144e-10,5.68538659052105e-08,"Stable"
"NID1",9435.59652012456,1.55477960548012,0.254511505871194,6.10887747553143,1.00334315138699e-09,5.8290250301605e-08,"Up"
"RWDD4P2",220.070623932978,1.13076431758226,0.18531110788508,6.10197807615232,1.04763747934864e-09,6.06627048685542e-08,"Stable"
"BCL6",1688.18632311987,0.80395065519721,0.131795911493782,6.09996657775792,1.06090645746e-09,6.12289598557095e-08,"Stable"
"TNFSF13B",64.0609311619166,-1.714901621291,0.281269250656805,-6.09701066606623,1.08070311381949e-09,6.2167003711354e-08,"Down"
"OXSR1",1229.37336817956,0.463725289845584,0.0763128054918494,6.07663794898894,1.22728428608549e-09,7.03683098018625e-08,"Stable"
"CARMIL1",1509.52873165323,1.17668270600795,0.19367917404239,6.07542195399081,1.2366211402443e-09,7.06726967608671e-08,"Stable"
"YARS1",1227.77617500052,-0.746727398779573,0.123029155770969,-6.06951575096296,1.2829650925092e-09,7.30669467244257e-08,"Stable"
"SLC16A12",45.6804190610952,4.03048210865251,0.664106382998138,6.06903082373146,1.2868444877656e-09,7.30669467244257e-08,"Up"
"STAT5B",1590.98765858104,0.510635377155999,0.0841812031027991,6.06590733245317,1.31210771607219e-09,7.39179253338292e-08,"Stable"
"PRKAG2",1018.40966256314,1.57331304269231,0.259358221552103,6.06617763368739,1.3099025107296e-09,7.39179253338292e-08,"Up"
"CITED2",7510.64897318259,1.61538283007799,0.266317923310499,6.065618152912,1.31447094352549e-09,7.39179253338292e-08,"Up"
"NAMPTP1",747.14416743714,1.07619395795218,0.177579625382379,6.06034591882277,1.35829112674193e-09,7.61380760980423e-08,"Stable"
"MIR99AHG",101.470198768325,-1.37605984856357,0.227209235788735,-6.05635525240298,1.39240317031813e-09,7.78016357427757e-08,"Down"
"PLEKHG4",242.5045663619,-1.36865682125157,0.226098518161308,-6.05336484459007,1.41851092641952e-09,7.90088069969219e-08,"Stable"
"ADCY4",105.764392172262,-1.64254705361751,0.271564628818616,-6.0484572706065,1.46239395408478e-09,8.11952592544856e-08,"Down"
"DDIT3",434.109429266344,-1.03963186605631,0.171909627176353,-6.04754883791239,1.4706609464024e-09,8.13966760398428e-08,"Stable"
"STX12",1738.98316900474,0.964213831565955,0.15947413468104,6.04620826753162,1.48294377468537e-09,8.1818391593883e-08,"Stable"
"PNRC2",1692.47029382436,0.413075646102037,0.0683645163331438,6.04225215445244,1.5197769974912e-09,8.35877348620161e-08,"Stable"
"LRRFIP2",1947.08610551347,0.722798440840547,0.119708192127414,6.03800314744726,1.5603302288779e-09,8.55499808301962e-08,"Stable"
"PYGB",3044.73456983533,0.58427563223706,0.0968280404491211,6.03415735283904,1.59794301952797e-09,8.7339284353951e-08,"Stable"
"ALDH3A2",939.322825343375,-0.96960239871821,0.160739869414864,-6.03212135388577,1.61821180324198e-09,8.81724412667097e-08,"Stable"
"TCEAL3",988.91628806405,1.05396722724314,0.174926118091419,6.02521360870949,1.68886421373323e-09,9.17372217645496e-08,"Stable"
"TTC28",1732.69027920752,-0.769608224745424,0.127755997054325,-6.02404773545124,1.70108159338901e-09,9.21156683827477e-08,"Stable"
"YIF1B",624.112312416683,1.14256011389926,0.18979302722369,6.02003208765219,1.74382498107423e-09,9.41397209013763e-08,"Stable"
"RNF144B",158.284440806564,2.17402690189084,0.3612869487401,6.017452081987,1.77183739333564e-09,9.53585492824348e-08,"Up"
"ZMYM3",1010.10063334257,-0.586621637093795,0.0975553951552394,-6.01321573409966,1.8187873053778e-09,9.75860038925184e-08,"Stable"
"HSD17B11",1215.62598809769,0.769744073077844,0.128112224796962,6.0083577058924,1.87411995641742e-09,1.00248276327267e-07,"Stable"
"SLC4A7",2314.26598831796,-0.929886949650934,0.15479240542648,-6.00731636083138,1.88619253159208e-09,1.00282569596312e-07,"Stable"
"LAMB1",29114.6632299297,0.764491304090931,0.127256754207617,6.00747134288589,1.88439099830653e-09,1.00282569596312e-07,"Stable"
"RHEBP2",160.308607966932,0.957644458526368,0.159618706819355,5.99957534808348,1.97834214005666e-09,1.04548231467754e-07,"Stable"
"AC096921.2",33.184236558267,2.44301979217265,0.407186474391592,5.99975673510018,1.97613354650652e-09,1.04548231467754e-07,"Up"
"GRAMD4",576.976941371733,-1.15641455223258,0.1928885237993,-5.9952480814039,2.03175033621638e-09,1.07048227173923e-07,"Stable"
"TGIF1",1029.30022109405,0.93020221490024,0.155268268213483,5.99093572436369,2.08637092486914e-09,1.09596939750985e-07,"Stable"
"CCDC34",67.0626190230642,-1.31381450845899,0.219762661752059,-5.97833361675092,2.25431698489138e-09,1.18042574735598e-07,"Stable"
"ARMCX6",619.169896150071,-0.644662545422698,0.107841336431006,-5.97787978856452,2.26060445204679e-09,1.18042574735598e-07,"Stable"
"XPC",1481.78078769353,-0.557931287272075,0.0934052327836671,-5.97323373267836,2.32596279277583e-09,1.20380581708708e-07,"Stable"
"DEPP1",18354.2961308877,1.61515964197261,0.270396530777244,5.97330016524212,2.32501541036621e-09,1.20380581708708e-07,"Up"
"CIDEC",22.4418500867085,3.78529147808536,0.633665653635238,5.97364155113939,2.32015289520027e-09,1.20380581708708e-07,"Up"
"GLI2",364.343254315929,-0.900604505978488,0.150839024634748,-5.97063331693687,2.36334371867201e-09,1.21955486894413e-07,"Stable"
"GCH1",85.0714301386164,1.62377874795056,0.27224453063737,5.9644127437529,2.45515422905996e-09,1.26321645011311e-07,"Up"
"WARS1",2494.67682664871,-1.33544556543599,0.224126513529576,-5.95844527452468,2.54648892517087e-09,1.30637860210886e-07,"Stable"
"XAF1",533.437870122308,-0.929585209872718,0.156253529630013,-5.9492109526988,2.69438198565672e-09,1.37821959003928e-07,"Stable"
"RPS6KA2",11136.1068839397,0.92682002682285,0.155873983985239,5.9459571323372,2.7484607443504e-09,1.40179487673337e-07,"Stable"
"PRKD1",777.599973639798,0.713310787365705,0.119978148131097,5.94533920115429,2.75884957016086e-09,1.40301494807166e-07,"Stable"
"ARRDC4",1270.03854471412,-0.72853622802337,0.122892553130806,-5.92823738675133,3.0620362465836e-09,1.54822553159393e-07,"Stable"
"ABLIM1",848.623114871248,1.41227847940734,0.238228627646224,5.92824839466653,3.0618310317957e-09,1.54822553159393e-07,"Up"
"CPPED1",663.211707636224,0.931317994054653,0.157127610876022,5.92714411466159,3.08248439799929e-09,1.55408588399131e-07,"Stable"
"TACC1",8588.45223728192,0.892633413672965,0.150672785265535,5.92431746781511,3.1359711654279e-09,1.57201754564093e-07,"Stable"
"ATF3",373.533440567609,1.97496784915046,0.333356020922933,5.92450030955657,3.13248420684329e-09,1.57201754564093e-07,"Up"
"UAP1",1600.28618613983,0.651851276786882,0.110154669260694,5.91760005419469,3.26673140249665e-09,1.6329003548947e-07,"Stable"
"RAF1",2810.84396236473,0.795296478236573,0.134481536994162,5.9137967635743,3.34310352843781e-09,1.66632816495572e-07,"Stable"
"MIR22HG",1373.90646677532,0.835321311638762,0.141289632577761,5.91212034739373,3.37731624180577e-09,1.67861227939043e-07,"Stable"
"MT1M",52.2647936114347,2.50424782912548,0.42386064435989,5.90818671761181,3.45893846590824e-09,1.7143241634e-07,"Up"
